_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68b5c6,美豪酒店(天津水上公园红旗南路地铁站店),tianjin_city_2132,近红旗南路地铁站 · 奥体中心/水上公园,高档型,天津,红旗南路地铁站,奥体中心/水上公园,39.094897,117.156734,天津市,天津市,南开区
674fcd75e087432f8b68b5d1,瑞达春天精品酒店(天津西站宜宾道地铁站店),tianjin_city_2193,近宜宾道地铁站 · 天津大学商圈,高档型,天津,宜宾道地铁站,天津大学商圈,39.132469,117.15701,天津市,天津市,南开区
674fcd75e087432f8b68b5d3,天津海河假日酒店,tianjin_city_2200,近天津之眼摩天轮 · 天津之眼商圈,高档型,天津,天津之眼摩天轮,天津之眼商圈,39.158472,117.196339,天津市,天津市,河北区
674fcd75e087432f8b68b5d5,维也纳国际酒店(天津梅江会展中心大寺店),tianjin_city_22112,近大寺镇 · 梅江会展中心商圈,高档型,天津,大寺镇,梅江会展中心商圈,39.023811,117.250394,天津市,天津市,西青区
674fcd75e087432f8b68b5da,天津南开喜马拉雅服务公寓,tianjin_city_22159,近红旗南路地铁站 · 天津大学商圈,高档型,天津,红旗南路地铁站,天津大学商圈,39.097843,117.185182,天津市,天津市,南开区
674fcd75e087432f8b68b5eb,天津金岛假日酒店,tianjin_city_2304,近静海第一中学 · 静海城区,高档型,天津,静海第一中学,静海城区,38.941177,116.97215,天津市,天津市,静海区
674fcd75e087432f8b68b5ed,映向城酒店(天津古文化街鼓楼地铁站店),tianjin_city_23172,近鼓楼 · 天津西站商圈,高档型,天津,鼓楼,天津西站商圈,,,,,
674fcd75e087432f8b68b5ee,天津伯派乐商务酒店,tianjin_city_23180,近陈塘庄地铁站 · 滨江道商圈,高档型,天津,陈塘庄地铁站,滨江道商圈,39.093898,117.259202,天津市,天津市,河东区
674fcd75e087432f8b68b60a,天津滨海新区塘沽美居酒店,tianjin_city_25511,近天津市塘沽第一中学 · 塘沽商业区,高档型,天津,天津市塘沽第一中学,塘沽商业区,39.026804,117.662618,天津市,天津市,滨海新区
674fcd75e087432f8b68b60b,天津奥体中心亚朵酒店,tianjin_city_25519,近天津体育学院 · 奥体中心/水上公园,高档型,天津,天津体育学院,奥体中心/水上公园,39.078827,117.199784,天津市,天津市,河西区
674fcd75e087432f8b68b611,天津生态城东方美居酒店,tianjin_city_25614,近世茂新城(北区) · 生态城,高档型,天津,世茂新城(北区),生态城,39.111228,117.757549,天津市,天津市,滨海新区
674fcd75e087432f8b68b620,天津津湾广场漫心酒店,tianjin_city_25785,近天津站 · 天津站/古文化街/意大利风情区,高档型,天津,天津站,天津站/古文化街/意大利风情区,39.136477,117.214391,天津市,天津市,和平区
