_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68a301,建国铂萃酒店(北京环球度假区店),beijing_city_119664,近万盛东地铁站 · 环球影城及周边,高档型,北京,万盛东地铁站,环球影城及周边,,,,,
674fcd75e087432f8b68a305,丽柏酒店(北京通州环球度假区店),beijing_city_119672,近万盛东地铁站 · 环球影城及周边,高档型,北京,万盛东地铁站,环球影城及周边,,,,,
674fcd75e087432f8b68a306,朗丽兹太和府酒店(北京生命科学园地铁站店),beijing_city_11972,近生命科学园地铁站 · 回龙观/天通苑,高档型,北京,生命科学园地铁站,回龙观/天通苑,,,,,
674fcd75e087432f8b68a312,北京立水桥亚朵酒店,beijing_city_119999,近立水桥地铁站 · 回龙观/天通苑,高档型,北京,立水桥地铁站,回龙观/天通苑,,,,,
674fcd75e087432f8b68a314,北京通州旅游度假区智选假日酒店,beijing_city_120008,近花庄地铁站 · 环球影城及周边,高档型,北京,花庄地铁站,环球影城及周边,,,,,
674fcd75e087432f8b68a316,曾府酒店(北京延庆店),beijing_city_120019,近西街 · 延庆度假区,高档型,北京,西街,延庆度假区,,,,,
674fcd75e087432f8b68a317,时光漫步S酒店(北京西单金融街店),beijing_city_120020,近首都医科大学附属北京儿童医院 · 西单/金融街,高档型,北京,首都医科大学附属北京儿童医院,西单/金融街,,,,,
674fcd75e087432f8b68a31e,北京西站六里桥亚朵酒店,beijing_city_120037,近六里桥 · 北京西站/丽泽商务区,高档型,北京,六里桥,北京西站/丽泽商务区,,,,,
674fcd75e087432f8b68a329,北京国贸潘家园亚朵酒店,beijing_city_120132,近潘家园 · 劲松/潘家园,高档型,北京,潘家园,劲松/潘家园,,,,,
674fcd75e087432f8b68a32c,北京国展三元桥逸扉酒店,beijing_city_120140,近中国国际展览中心(朝阳馆) · 国展中心,高档型,北京,中国国际展览中心(朝阳馆),国展中心,,,,,
674fcd75e087432f8b68a32d,北京朝阳路大悦城亚朵酒店,beijing_city_120144,近朝阳大悦城 · 国贸CBD,高档型,北京,朝阳大悦城,国贸CBD,,,,,
674fcd75e087432f8b68a333,北京大兴大悦春风里黄村西大街漫心酒店,beijing_city_120205,近黄村西大街地铁站 · 大兴机场,高档型,北京,黄村西大街地铁站,大兴机场,,,,,
674fcd75e087432f8b68a336,昭桦·亭筑民宿,beijing_city_120216,近水关长城 · 延庆度假区,高档型,北京,水关长城,延庆度假区,,,,,
674fcd75e087432f8b68a341,北京宝欐酒店(国贸大望路地铁站店),beijing_city_120322,近无印良品（华贸店） · 国贸CBD,高档型,北京,无印良品（华贸店）,国贸CBD,,,,,
674fcd75e087432f8b68a342,桔子水晶北京亦庄京东总部酒店,beijing_city_120329,近京东集团总部 · 亦庄,高档型,北京,京东集团总部,亦庄,,,,,
674fcd75e087432f8b68a34d,北京红旗渠京隆酒店(北京南站店),beijing_city_120357,近角门东地铁站 · 永定门/南站/大红门/南苑,高档型,北京,角门东地铁站,永定门/南站/大红门/南苑,,,,,
674fcd75e087432f8b68a350,长城·宿集私汤度假民宿(北京八达岭店),beijing_city_120371,近鞋品1号馆(昌平奥莱八达岭店) · 延庆度假区,高档型,北京,鞋品1号馆(昌平奥莱八达岭店),延庆度假区,,,,,
674fcd75e087432f8b68a35c,北京总部基地漫心酒店,beijing_city_120451,近丰台科技园地铁站 · 总部基地/丰台/南宫,高档型,北京,丰台科技园地铁站,总部基地/丰台/南宫,,,,,
674fcd75e087432f8b68a371,北京四季御园国际大酒店,beijing_city_12099,近闵庄路 · 香山/八大处,高档型,北京,闵庄路,香山/八大处,,,,,
674fcd75e087432f8b68a37f,时光漫步S酒店(北京鸟巢奥体中心店),beijing_city_121367,近大屯路东地铁站 · 亚运村/奥体中心,高档型,北京,大屯路东地铁站,亚运村/奥体中心,,,,,
674fcd75e087432f8b68a380,北京朝阳北路长楹天街亚朵酒店,beijing_city_121368,近常营地铁站 · 传媒大学/管庄,高档型,北京,常营地铁站,传媒大学/管庄,,,,,
674fcd75e087432f8b68a383,北京会议中心希尔顿欢朋酒店,beijing_city_121377,近恩施富硒茶 · 亚运村/奥体中心,高档型,北京,恩施富硒茶,亚运村/奥体中心,,,,,
